source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/may-12-may-19-2025-weekly-market-report-banchero-costa-1392506.htm,,,33.4,,,"d. An eco-Kamsarmax was fixed basis retro Hazira on 9 May for a trip via ECSAm redely Spore/Japan around $15,500/d. A non-Eco Kamsarmax with ETA ECSAm mid June was reported fixed on a voyage basis at $33.40/mt fio to China. Overall, the Atlantic continues to show a soft tone, held back by the lack of fresh cargoes and an evergrowing vessel list. While there has been some speculation about rates p",2025-11-08 12:57:19
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-11-november-18-2024-weekly-market-report-banchero-costa-1366794.htm,,,23.95,,,"at $9.50 /mt. In the Atlantic basin, Costamare fixed the MV Eastern Xanthina (175,401 dwt | 2010 built) to load a cargo of 170,000mt +/- 10% iron ore from Tubarão to Qingdao, laydays 5/10 December at $23.95 /mt. Polaris fixed the MV Cape Horn (181,725 dwt | 2010 built) for a stem of 170,000mt +/- 10% iron ore from Tubarão to Qingdao, laydays 3 December onwards at $26.00 /mt. RWE fixed a Koch TBN v",2025-11-08 12:57:27
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-11-november-18-2024-weekly-market-report-banchero-costa-1366794.htm,,,26.0,,,"Qingdao, laydays 5/10 December at $23.95 /mt. Polaris fixed the MV Cape Horn (181,725 dwt | 2010 built) for a stem of 170,000mt +/- 10% iron ore from Tubarão to Qingdao, laydays 3 December onwards at $26.00 /mt. RWE fixed a Koch TBN vessel to load a cargo of 180,000mt +/- 10% iron ore from Tubarão option West Africa to Qingdao, laydays 6/11 December at $24.65 /mt. CSN fixed the MV Andros Glory (17",2025-11-08 12:57:27
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-11-november-18-2024-weekly-market-report-banchero-costa-1366794.htm,,,24.65,,,"ão to Qingdao, laydays 3 December onwards at $26.00 /mt. RWE fixed a Koch TBN vessel to load a cargo of 180,000mt +/- 10% iron ore from Tubarão option West Africa to Qingdao, laydays 6/11 December at $24.65 /mt. CSN fixed the MV Andros Glory (176,882 dwt | 2006 built) to load a cargo of 180,000mt +/- 10% iron ore from Itaguaí to Qingdao, laydays 8 /10 December at a freight in the low $25’s /mt. TK",2025-11-08 12:57:27
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-18-november-25-2024-weekly-market-report-banchero-costa-1368120.htm,,,24.4,,,"ate around $10.20/mt. In the Atlantic basin, CSN fixed The MV Maran Merchant (179,718 dwt | 2010 built) to load a stem of 180,000mt +/- 10% iron ore from Itaguaí to Qingdao, laydays 16/18 December at $24.40/mt. Sinoafrica fixed the MV Oriental Express (180,211 dwt | 2006 built) to load a cargo of 180,000mt +/- 10% iron ore from Freetown to Qingdao, laydays 6/10 December at $23.30/mt. JSSSC fixed t",2025-11-08 12:57:28
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-18-november-25-2024-weekly-market-report-banchero-costa-1368120.htm,,,23.3,,,"ydays 16/18 December at $24.40/mt. Sinoafrica fixed the MV Oriental Express (180,211 dwt | 2006 built) to load a cargo of 180,000mt +/- 10% iron ore from Freetown to Qingdao, laydays 6/10 December at $23.30/mt. JSSSC fixed the MV Haralambos (179,922 dwt | 2009 built) to load a cargo of 170,000mt +/- 10% bauxite from Boffa to Huanghua, laydays 15 December onwards, at a freight rate around $24.00/mt",2025-11-08 12:57:28
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-18-november-25-2024-weekly-market-report-banchero-costa-1368120.htm,,2023,24.0,,,"ember at $23.30/mt. JSSSC fixed the MV Haralambos (179,922 dwt | 2009 built) to load a cargo of 170,000mt +/- 10% bauxite from Boffa to Huanghua, laydays 15 December onwards, at a freight rate around $24.00/mt. Out of S Africa, TKSE fixed a NYK TBN vessel to load a cargo of 180,000mt +/- 10% iron ore from Saldanha Bay to Rotterdam, laydays 15/24 December at $9.70/mt. Panamax (Atlantic and Pacific)",2025-11-08 12:57:28
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-25-december-2-2024-weekly-market-report-banchero-costa-1368843.htm,,,22.0,,,"er at $9.70 and $9.25 /mt. In the Atlantic basin CSN fixed a TBN vessel to load a cargo of 170,000mt +/- 10% iron ore from Itaguaí to Qingdao, laydays 27/29 December at a freight level slightly below $22.00 /mt. Cosco fixed the MV Lucky Queen (182,354 dwt | 2024 built) to load a cargo of 170,000mt +/- 10% iron ore from Tubarão option West Africa to China, laydays 1/3 January 2025 at $19.60 /mt. NS",2025-11-08 12:57:30
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-25-december-2-2024-weekly-market-report-banchero-costa-1368843.htm,,,26.75,,,"option West Africa to China, laydays 1/3 January 2025 at $19.60 /mt. NSC fixed a Cargill TBN vessel to load a cargo of 190,000mt +/- 10% iron ore from Pointe Noire to Japan, laydays 12/21 December at $26.75 /mt. Rio Tinto fixed a Koch TBN vessel to load a cargo of 190,000mt +/- 10% iron ore from Seven Islands to Qingdao, laydays 20/26 December at $26.65 /mt. Sino Africa fixed a Koch TBN vessel to",2025-11-08 12:57:30
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-25-december-2-2024-weekly-market-report-banchero-costa-1368843.htm,,,26.65,,,"m Pointe Noire to Japan, laydays 12/21 December at $26.75 /mt. Rio Tinto fixed a Koch TBN vessel to load a cargo of 190,000mt +/- 10% iron ore from Seven Islands to Qingdao, laydays 20/26 December at $26.65 /mt. Sino Africa fixed a Koch TBN vessel to load a cargo of 170,000mt +/- 10% iron ore from Freetown to Qingdao, laydays 21/25 December at $20.85 /mt. Alam fixed a TBN vessel to load a cargo of",2025-11-08 12:57:30
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-25-december-2-2024-weekly-market-report-banchero-costa-1368843.htm,,2011,20.85,,,"m Seven Islands to Qingdao, laydays 20/26 December at $26.65 /mt. Sino Africa fixed a Koch TBN vessel to load a cargo of 170,000mt +/- 10% iron ore from Freetown to Qingdao, laydays 21/25 December at $20.85 /mt. Alam fixed a TBN vessel to load a cargo of 170,000mt +/- 10% bauxite from Kamsar to Qingdao, laydays 24/30 December at $23.75 /mt. Out of South Africa, Solebay fixed the MV Mount Anosha (1",2025-11-08 12:57:30
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-25-december-2-2024-weekly-market-report-banchero-costa-1368843.htm,,2011,23.75,,,"+/- 10% iron ore from Freetown to Qingdao, laydays 21/25 December at $20.85 /mt. Alam fixed a TBN vessel to load a cargo of 170,000mt +/- 10% bauxite from Kamsar to Qingdao, laydays 24/30 December at $23.75 /mt. Out of South Africa, Solebay fixed the MV Mount Anosha (169,103 dwt | 2009 built) to load a cargo of 170,000mt +/- 10% coal from Richards Bay to Qingdao, laydays 12/18 December at $15.50 /",2025-11-08 12:57:30
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-4-november-11-2024-weekly-market-report-banchero-costa-1365619.htm,,,21.0,,,"o, laydays 21/23 November at US$9.30 per ton. In the Atlantic basin Vale fixed five vessels to load its cargoes of 170,000mt +/- 10% iron ore from Tubarão to Qingdao, laydays 25/30 November, all at US$21.00 per ton. The fixtures include two TBN vessels and also the following additional ones: MV CL Baise (208652 dwt | 2021 built), MV ESL Dolphin (179527 dwt | 2011 built) and the MV Avila (180086 dw",2025-11-08 12:57:32
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-4-november-11-2024-weekly-market-report-banchero-costa-1365619.htm,,2013,21.95,,,") and the MV Avila (180086 dwt | 2010 built). CSN fixed the MV Star United (203137 dwt | 2007 built) to load its cargo of 180,000mt +/- 10% iron ore from Itaguaí to Qingdao, laydays 2/4 December at US$21.95 per ton. Classic fixed the MV New Hydra (179258 dwt | 2011 built) to load a stem of 160,000mt +/- 10% iron ore from Seven Islands to Ijmuiden, laydays 30 November/9 December at undisclosed frei",2025-11-08 12:57:32
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-4-november-11-2024-weekly-market-report-banchero-costa-1365619.htm,,,26.0,,,"tive rates. On the period front the Mittal controlled MV AM Kirti (180855 dwt | 2019 built) was refixed with Cosco, basis delivery Dongjiakou 14/16 November for 11-14 months period at a hire rate sub US$26,000 per day. In the Pacific, Rio Tinto was quite active and fixed a few TBN vessels to load its cargoes of 170,000mt +/- 10% iron ore from Dampier to Qingdao. One shipment with laydays 21/23 Nov",2025-11-08 12:57:32
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-4-november-11-2024-weekly-market-report-banchero-costa-1365619.htm,,,21.0,,,"dao, laydays 21/23 November at US$9.30 per ton. In the Atlantic basin Vale fixed five vessels to load its cargoes of 170,000mt +/- 10% iron ore from Tubarão to Qingdao, laydays 25/30 November, all at US$21.00 per ton. The fixtures include two TBN vessels and also the following additional ones: MV CL Baise (208652 dwt | 2021 built), MV ESL Dolphin (179527 dwt | 2011 built) and the MV Avila (180086",2025-11-08 12:57:32
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/november-4-november-11-2024-weekly-market-report-banchero-costa-1365619.htm,,2013,21.95,,,"lt) and the MV Avila (180086 dwt | 2010 built). CSN fixed the MV Star United (203137 dwt | 2007 built) to load its cargo of 180,000mt +/- 10% iron ore from Itaguaí to Qingdao, laydays 2/4 December at US$21.95 per ton. Classic fixed the MV New Hydra (179258 dwt | 2011 built) to load a stem of 160,000mt +/- 10% iron ore from Seven Islands to Ijmuiden, laydays 30 November/9 December at undisclosed fr",2025-11-08 12:57:32
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-matters/wsd-strategic-insights-cxcv-chinas-steel-production-cut-edict-how-low-can-it-go-1400570.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:58:04
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/china,,,100.0,,,"rices CFR China - November 7, 2025 07 Nov Local Chinese coke suppliers succeed in third round of price hikes, propose fourth round 06 Nov Iron ore prices in China down this week, but still well above $100/mt CFR 05 Nov Daily iron ore prices CFR China - November 5, 2025 05 Nov Ferrosilicon prices in local Chinese market - week 45, 2025 05 Nov Ferromanganese prices in local Chinese market - week 45,",2025-11-08 12:58:14
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,,54.0,56.0,"es, and with little spot tonnage available domestically, many have been looking to offshore sources to hedge against higher US prices. For now, US domestic plate spot prices are still in the range of $54.00-$56.00 cwt. ($1,190-$1,235/mt or $1,080-$1,120/nt) ex-Midwest mill-unchanged from mid-April. The $2.00 cwt. ($44/mt or $40/nt) plate price increase announced in early April (for May deliveries)",2025-11-08 12:58:55
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,,45.5,46.5,"now that new import offers for the US are being offered as much as $9.00 cwt. ($198/mt or $180/nt) below US domestic plate spot prices. New Russian offers of steel plate for the US are approximately $45.50-$46.50 cwt. ($1,003-$1,025/mt or $910-$930/nt) duty-paid FOB loaded truck in US Gulf ports. Turkish offers of plate into the US are within the same range; sources tell SteelOrbis that with the",2025-11-08 12:58:55
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,,48.0,50.0,"rth Africa) region, Turkish mills, which do not consistently export plate to the US , have been looking for alternative destinations for the commodity. Romanian offers are also still available in the $48.00-$50.00 cwt. ($1,058-$1,102/mt or $960-$1,000/nt) duty-paid FOB loaded truck in US Gulf port range-unchanged from our last report two weeks ago-however, with new offers from Russia and Turkey si",2025-11-08 12:58:55
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,,54.0,56.0,"spot prices, and with little spot tonnage available domestically, many have been looking to offshore sources to hedge against higher US prices. For now, US domestic plate spot prices are still in the range of $54.00-$56.00 cwt. ($1,190-$1,235/mt or $1,080-$1,120/nt) ex-Midwest mill-unchanged from mid-April. The $2.00 cwt. ($44/mt or $40/nt) plate price increase announced in early April (for May de",2025-11-08 12:58:55
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,44.0,,,"higher US prices. For now, US domestic plate spot prices are still in the range of $54.00-$56.00 cwt. ($1,190-$1,235/mt or $1,080-$1,120/nt) ex-Midwest mill-unchanged from mid-April. The $2.00 cwt. ($44/mt or $40/nt) plate price increase announced in early April (for May deliveries) was expected to be fully absorbed by early May, however most mills have not been able to get the full increase-only",2025-11-08 12:58:55
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,22.0,,,"late price increase announced in early April (for May deliveries) was expected to be fully absorbed by early May, however most mills have not been able to get the full increase-only about $1.00 cwt. ($22/mt or $20/nt) of the increase has been absorbed. And another increase announcement for June deliveries was anticipated in the next few weeks, although discussion of such an increase have quieted n",2025-11-08 12:58:55
www.steelorbis.com,https://www.steelorbis.com/steel-prices/steel-prices-market-analyses/flats-and-slab/is-a-price-correction-looming-in-the-us-domestic-plate-markets-future-597402.htm,,,198.0,,,"uncement for June deliveries was anticipated in the next few weeks, although discussion of such an increase have quieted now that new import offers for the US are being offered as much as $9.00 cwt. ($198/mt or $180/nt) below US domestic plate spot prices. New Russian offers of steel plate for the US are approximately $45.50-$46.50 cwt. ($1,003-$1,025/mt or $910-$930/nt) duty-paid FOB loaded truck",2025-11-08 12:58:55
